sensorType,referenceDesignator,startTime,endTime,assetID,instrumentSN,githubCalibrationFile,vendorCalibrationFile
VADCPB,RS01SBPS-PC01A-06-VADCPB101,2024-08-09 20:17:00,nan,ATAPL-78520-00003,"['104544']",none,none
VADCPB,RS03AXPS-PC03A-06-VADCPB301,2024-08-12 02:34:00,nan,ATAPL-78520-00004,"['104550']",none,none
